1820	94
1782	94
530	95
710	95
341	95
342	95
1183	96
1637	96
510	96
1074	96
1685	96
246	96
315	96
157	96
670	96
1727	96
554	97
124	97
641	98
2691	98
2183	98
1561	98
288	98
1187	98
550	98
2476	98
1836	98
575	98
200	98
457	98
2634	98
592	98
1749	98
2012	98
2147	98
489	98
1898	98
2156	98
681	99
91	99
1307	100
1500	100
1311	100
2171	101
2238	101
2056	102
2353	102
1761	103
686	103
242	103
2356	103
1880	103
218	103
764	103
2433	104
1756	104
649	105
532	105
694	105
2385	106
2461	106
1170	107
525	107
1455	107
274	108
373	108
1883	109
1990	109
587	110
29	110
2560	111
769	111
898	111
773	111
646	111
1173	111
2342	111
1843	111
52	111
951	111
313	111
1348	111
842	111
716	111
85	111
1241	111
1242	111
988	111
348	111
1758	111
999	111
1000	111
743	111
624	111
1142	111
2168	111
1148	111
1418	112
1422	112
1196	113
1324	113
1146	113
1631	113
2539	114
2326	114
2497	115
1954	115
614	115
617	115
233	115
1866	115
2572	115
269	115
2575	115
2108	115
2047	115
2625	116
2318	116
2703	116
1879	116
2430	116
647	117
451	117
2559	117
1536	118
1538	118
1349	118
613	118
1557	118
630	118
222	118
1537	119
2564	119
2565	119
2052	119
1031	119
1545	119
2059	119
524	119
1037	119
1036	119
531	119
23	119
1559	119
1531	119
538	119
539	119
547	119
1572	119
1061	119
38	119
39	119
1576	119
2601	119
1066	119
43	119
1064	119
1578	119
1070	119
1071	119
1581	119
1584	119
564	119
1590	119
1591	119
55	119
2103	119
1078	119
1595	119
2117	119
1097	119
1099	119
1612	119
1100	119
2126	119
2639	119
1107	119
1111	119
1114	119
603	119
1115	119
1626	119
1629	119
607	119
1128	119
2665	119
2153	119
1131	119
1132	119
1647	119
1137	119
2674	119
1651	119
2166	119
1144	119
2174	119
1663	119
130	119
1154	119
1671	119
1160	119
1676	119
142	119
2704	119
145	119
146	119
659	119
2194	119
2197	119
1686	119
1176	119
2201	119
1690	119
2203	119
1692	119
2205	119
2206	119
1695	119
1697	119
164	119
682	119
1709	119
175	119
690	119
1716	119
1205	119
1206	119
1207	119
1208	119
2233	119
189	119
190	119
192	119
1729	119
1730	119
1219	119
1220	119
1217	119
1222	119
1735	119
1225	119
1226	119
2249	119
2252	119
715	119
718	119
1741	119
713	119
1739	119
2255	119
722	119
728	119
729	119
2266	119
220	119
2268	119
2275	119
1254	119
2281	119
1258	119
1772	119
238	119
2287	119
1776	119
756	119
758	119
248	119
2297	119
1786	119
1275	119
2299	119
765	119
766	119
1278	119
1280	119
770	119
1797	119
2310	119
1287	119
1800	119
263	119
1798	119
267	119
782	119
1300	119
790	119
1304	119
1306	119
794	119
1312	119
801	119
812	119
2348	119
814	119
1326	119
310	119
1335	119
1334	119
1851	119
2364	119
829	119
1852	119
834	119
330	119
847	119
1873	119
344	119
857	119
1370	119
1372	119
2397	119
1891	119
1380	119
1381	119
871	119
1393	119
381	119
1405	119
1410	119
1411	119
901	119
391	119
396	119
911	119
2447	119
1425	119
1937	119
403	119
2452	119
1944	119
2458	119
1953	119
423	119
936	119
939	119
941	119
1966	119
943	119
944	119
1456	119
1458	119
1970	119
1972	119
1974	119
1467	119
1468	119
1981	119
959	119
960	119
449	119
962	119
2002	119
2519	119
983	119
2522	119
504	119
1517	119
2030	119
1519	119
1524	119
2040	119
1017	119
2555	119
1534	119
2112	120
2048	120
1881	121
404	121
2105	121
2303	121
1459	122
1715	122
839	122
418	123
2325	123
2327	123
509	123
318	123
2528	124
1962	124
2101	124
133	125
364	125
78	125
144	125
338	125
181	125
347	125
1048	126
604	126
1421	126
671	126
2621	127
1973	127
1928	128
2538	128
1848	128
1847	128
2384	129
2570	129
1821	129
1035	130
1731	130
1997	131
1998	131
1248	132
355	132
840	132
873	132
874	132
1259	132
875	132
1710	132
1201	132
1073	132
1521	132
1212	132
1527	132
921	132
571	132
60	132
1247	132
1991	133
234	133
2094	133
596	133
122	133
284	133
1809	134
2211	134
1296	135
887	135
2577	136
2478	136
2679	136
1956	137
2150	137
2189	137
2190	137
2191	137
2669	137
2195	137
2366	137
2046	138
2551	138
1664	139
376	139
837	139
1577	139
2505	139
427	139
2668	139
1267	139
1302	139
2296	139
1442	140
942	140
1718	140
1639	140
1050	141
1352	141
1164	141
2159	141
1072	141
2128	141
1330	141
2451	141
2450	141
1498	141
1499	141
1882	141
1892	142
329	142
201	142
1775	142
1969	142
537	142
59	142
2620	142
991	142
2057	143
719	143
2096	143
272	143
2231	143
2305	144
2298	144
2130	145
1059	145
2455	145
608	146
1056	146
1060	146
822	146
2529	147
2482	147
1859	147
648	148
82	148
781	149
1140	149
1573	149
1599	149
1947	150
2517	150
916	151
1295	151
1392	152
1320	152
626	153
701	153
166	154
429	154
303	154
433	154
434	154
308	154
599	154
185	154
159	154
18	155
147	155
523	156
1420	156
685	156
526	156
1551	156
1426	156
1428	156
1625	156
1243	157
940	157
868	158
102	158
775	158
332	158
180	158
1494	158
2681	158
1169	159
994	159
803	159
974	159
985	160
1049	160
1961	161
1950	161
529	162
679	162
2115	163
1924	163
37	163
1929	163
2125	163
1975	163
2228	163
2391	163
2073	163
896	164
1437	164
1314	165
1383	165
1656	165
1006	165
1624	165
2632	166
2602	166
2498	167
1916	167
2492	167
1982	167
656	168
199	168
1161	169
1167	169
1249	170
836	170
2530	171
2295	171
2408	172
2705	172
2532	173
2567	173
289	174
67	174
70	174
2566	174
2158	174
150	174
2360	174
2521	174
953	175
1084	175
1661	175
1019	176
1143	176
2120	177
2155	177
785	178
846	178
851	179
918	179
997	180
853	180
1655	180
856	180
1016	180
1339	180
964	181
1520	181
1621	181
1178	181
1628	181
1181	181
704	182
2234	182
2202	182
2084	183
1828	183
747	183
1963	183
300	183
2225	183
597	183
2111	183
1746	184
2642	184
1474	185
1250	185
1475	185
1055	185
2647	186
2644	186
2102	186
2471	186
321	187
260	187
583	187
2185	188
2399	188
1105	189
1263	189
2689	190
291	190
2217	190
1840	190
1841	190
2706	190
1785	190
2393	191
1926	191
2200	192
2134	192
2176	193
1941	193
2207	193
1185	193
935	193
2088	193
1960	193
1720	193
2239	193
1985	193
1354	193
2250	193
2251	193
2253	193
845	193
975	193
2380	193
1363	193
2260	193
2262	193
861	193
2272	193
1010	193
1912	193
121	193
644	194
582	194
50	194
51	194
151	194
223	194
2513	195
1931	195
954	196
973	196
1986	197
996	197
1477	197
2212	197
2599	197
2087	197
1737	197
1738	197
1231	197
1232	197
1233	197
2066	197
855	197
1496	197
1179	197
1691	197
957	197
1168	198
1331	198
1332	198
1333	198
1790	199
2470	199
2106	200
2622	200
2122	201
2213	201
1240	202
1388	202
2465	203
1818	203
1760	204
2698	204
2699	204
2701	204
2289	204
2387	205
2388	205
1682	206
1683	206
2082	207
2243	207
2662	207
2376	207
2507	207
2160	207
2417	207
2576	207
2389	207
1911	207
2489	207
2459	207
2367	207
2240	208
2374	208
2375	208
588	208
2508	208
2414	208
2415	208
1039	208
2514	208
372	208
917	208
1367	208
1752	209
2692	209
889	210
897	210
1732	210
2026	211
2694	211
2009	212
2220	212
2023	212
2248	213
2702	213
2264	213
778	214
534	214
2457	215
1743	215
515	216
507	216
768	217
256	217
1026	217
422	217
1713	217
570	217
2583	218
202	218
811	218
1868	218
2286	218
1719	218
2139	218
905	219
138	219
139	219
2700	219
2319	219
24	219
1914	219
417	219
293	219
42	219
1714	219
1717	219
1978	219
1979	219
2363	219
1983	219
1734	219
1992	219
1993	219
1871	219
2511	219
2003	219
1373	219
353	219
2154	219
116	219
890	219
893	219
1360	220
1058	220
1384	221
153	221
1385	221
1399	221
1001	222
932	222
71	222
2378	223
492	223
469	223
183	223
1501	224
2181	224
1186	225
1093	225
1483	225
1485	225
1522	225
1523	225
1238	225
127	226
95	226
2209	227
1762	227
2314	227
2235	227
2236	227
1157	228
1014	228
1510	229
590	229
593	229
1145	229
283	229
2121	230
1799	230
1265	231
2282	231
1135	231
1246	232
1244	232
1525	232
1382	232
2010	233
2535	233
1971	234
2487	234
2000	235
2004	235
2516	235
2520	236
2265	236
1386	237
1654	237
388	238
294	238
1874	239
1999	239
2563	240
1316	240
2453	240
2596	240
2065	241
1778	241
1803	241
2504	242
2359	242
1512	243
1358	243
797	244
1630	244
1921	245
1875	245
2273	246
1867	246
2499	247
2148	247
2501	247
2500	247
2568	247
2377	247
2506	247
1419	247
204	247
360	247
1069	247
1872	247
2323	247
727	247
1788	247
990	247
2423	247
1121	248
2276	248
2446	248
1678	248
2192	248
1754	248
2523	248
2269	248
1552	249
273	249
915	249
517	249
2338	250
2663	250
2219	250
2607	250
528	250
2611	250
2460	250
1930	251
2350	251
2496	252
1763	252
2695	252
425	252
20	252
2332	252
572	252
2534	253
2518	253
356	254
1094	254
1095	254
2086	254
1653	254
2229	254
2069	254
1660	254
618	255
227	255
2097	256
2143	256
1635	257
1253	257
1478	257
908	257
1486	257
821	257
919	257
1116	257
830	257
831	257
2186	258
2110	258
1216	259
825	259
826	259
1708	259
2640	260
2118	260
128	261
387	261
772	261
1158	261
1933	261
19	261
275	261
667	261
1565	261
2337	261
546	261
1701	261
1705	261
1917	261
176	261
2045	261
562	261
688	261
2612	261
316	261
963	261
73	261
74	261
459	261
203	261
205	261
206	261
2382	261
337	261
600	261
601	261
92	261
1885	261
350	261
1887	261
1886	261
2401	261
1764	261
230	261
742	261
105	261
746	261
363	261
748	261
621	261
236	261
111	261
1903	261
114	261
370	261
629	261
1913	261
123	261
2684	261
125	261
1888	262
2259	262
324	263
141	263
320	264
30	264
1337	265
1479	265
2339	266
2444	266
1811	267
1767	267
1976	268
2656	268
640	269
585	269
2449	270
2527	270
970	271
955	271
2434	272
2438	272
947	273
1180	273
2034	274
2623	274
2152	275
2038	275
1336	276
945	276
1338	276
1340	276
2284	277
2285	277
2279	277
2014	278
2383	278
1292	279
1549	279
1375	279
132	280
2533	280
870	280
519	280
77	280
182	280
663	280
767	280
1152	281
1351	281
2313	282
522	282
1260	282
1082	282
1083	282
2588	282
1856	283
2049	283
1865	283
2123	283
76	283
2076	283
2483	283
2646	283
1977	283
2300	283
1855	283
28	284
533	284
1611	285
1029	285
1038	285
1301	286
1343	286
1057	287
1092	287
677	287
1015	287
477	287
606	287
594	288
301	288
2696	289
2199	289
2649	290
1890	290
1184	291
1194	291
1203	291
2473	292
2477	292
245	293
751	293
3	294
4	294
1541	294
1547	294
17	294
22	294
1046	294
35	294
36	294
549	294
553	294
555	294
560	294
1586	294
563	294
565	294
566	294
567	294
568	294
58	294
61	294
576	294
2629	294
2630	294
2119	294
589	294
1617	294
2643	294
84	294
83	294
86	294
602	294
93	294
104	294
622	294
2673	294
119	294
634	294
637	294
129	294
645	294
1673	294
654	294
672	294
163	294
168	294
174	294
2222	294
689	294
187	294
700	294
1214	294
1728	294
198	294
1742	294
211	294
724	294
734	294
739	294
750	294
240	294
1783	294
253	294
776	294
278	294
1817	294
2329	294
1315	294
1317	294
295	294
808	294
296	294
299	294
306	294
307	294
1842	294
2369	294
1860	294
843	294
334	294
1374	294
1377	294
1379	294
2405	294
2410	294
876	294
368	294
371	294
883	294
1397	294
386	294
2443	294
411	294
413	294
1439	294
1441	294
1444	294
934	294
1958	294
426	294
2481	294
1460	294
2486	294
441	294
447	294
971	294
464	294
466	294
467	294
472	294
474	294
478	294
484	294
2537	294
2028	294
1013	294
503	294
1530	294
2019	295
1829	295
2015	295
1606	296
904	296
1391	296
1492	296
852	296
2072	297
1810	297
1264	298
2586	298
1585	299
1627	299
1165	299
2257	300
2598	300
691	301
446	301
1689	302
1229	302
1694	302
869	303
1190	303
774	303
1644	303
657	303
1650	303
692	303
149	303
1558	303
1688	303
1136	304
1445	304
1034	305
1298	305
1175	305
1120	306
1412	306
113	306
882	306
817	306
1204	306
573	306
1202	307
326	307
1288	308
906	308
1098	308
977	308
1394	308
1398	308
899	309
108	309
109	309
305	309
499	309
695	309
251	309
1857	310
1830	310
1869	310
1907	310
2422	310
2390	310
1209	311
1435	311
432	312
1609	312
1613	313
1518	313
2600	314
2163	314
2624	315
2114	315
2587	315
1283	316
1447	316
949	316
1495	316
1023	316
2309	317
2638	317
241	317
2653	317
62	317
304	318
1945	318
2092	318
2439	318
2448	319
2011	319
1964	320
397	320
219	320
1679	320
179	320
2196	320
379	320
287	320
1923	321
1802	321
1815	321
1822	321
1321	321
170	321
809	321
44	321
1068	321
1451	321
1711	321
577	321
835	321
331	321
213	321
732	321
864	321
2027	321
2553	321
1824	322
2581	322
1768	323
1769	323
2445	323
2258	323
501	323
1604	324
2090	324
1262	324
2333	324
1118	324
80	325
1787	325
2208	325
2641	326
2603	326
2071	326
1133	327
1310	327
1571	328
1110	328
2054	329
2055	329
110	329
1075	329
2686	329
131	330
460	330
1126	331
818	331
819	331
820	331
1368	331
1497	331
1213	331
1449	332
753	332
1622	332
569	333
844	333
1102	333
480	334
450	334
1540	334
2404	334
167	334
650	334
458	334
2636	334
2124	334
148	334
2582	334
2232	334
2637	335
2301	335
1646	336
798	336
736	337
196	337
1957	337
2437	337
708	337
197	337
1751	337
217	337
2650	337
2107	337
1188	338
938	338
1227	338
978	338
1235	338
1432	339
1413	339
862	339
1228	340
1237	340
1670	340
2169	341
2351	341
2357	342
2247	342
10	343
482	343
2328	344
2016	344
2035	344
1357	345
1431	345
481	346
258	346
2571	346
2044	346
668	346
2271	346
1593	347
1299	347
2081	348
1291	348
1239	348
2330	348
894	348
1919	348
2697	349
2037	349
787	350
792	350
925	350
673	350
1706	350
1457	350
2484	350
1461	350
309	350
2361	350
1849	350
1470	350
1344	350
1364	350
1365	350
2005	350
2654	350
2274	350
1387	350
1004	350
1005	350
2029	350
2041	350
965	351
1574	351
903	351
967	351
966	351
1674	351
1482	351
1141	351
982	351
1433	351
1925	352
520	352
393	352
11	352
281	352
155	352
2591	352
421	352
2215	352
2224	352
2609	352
950	352
191	352
193	352
706	352
194	352
75	352
346	352
2267	352
2655	352
357	352
623	352
2550	352
378	352
511	352
250	353
653	353
374	353
87	353
1980	354
1845	354
1846	354
2008	355
1780	355
1781	355
1633	356
1826	356
69	356
1967	356
880	356
980	356
107	357
598	357
536	358
41	358
762	358
1091	359
1030	359
1504	360
1505	360
1507	360
1508	360
1416	360
1109	360
1526	360
1309	360
1277	360
2608	361
1988	361
1648	362
2616	362
2075	362
2085	362
2652	363
1063	363
512	364
865	364
2336	364
2051	364
612	364
2341	364
2502	364
1669	364
2379	364
1580	364
1104	364
369	364
2386	364
1936	364
2677	364
2261	364
1080	364
414	364
26	365
779	365
1182	365
115	366
172	366
1211	367
884	367
1153	368
1454	368
1666	369
455	369
184	369
1369	369
1210	369
540	369
542	369
969	370
1286	370
408	371
2554	371
1876	371
2440	371
410	372
1294	372
1607	372
1601	373
412	373
513	373
491	374
493	374
46	374
214	374
221	374
735	374
514	375
453	375
13	375
118	375
156	375
1744	376
2193	376
1218	377
1350	377
2315	378
2188	378
136	379
655	379
1901	380
2548	380
2493	380
1079	381
1077	381
2462	381
1087	381
1987	382
2463	382
377	383
705	383
1481	384
783	384
1488	384
1533	384
926	384
2464	385
1159	385
424	385
1642	385
558	385
1935	385
559	385
1138	385
1556	385
2468	386
2469	386
642	387
1740	387
485	387
1575	387
698	388
643	388
1448	389
937	389
1516	389
1582	389
1712	389
658	389
989	389
2270	390
2278	390
1409	391
1922	391
2403	391
1932	391
1297	392
860	392
1199	392
544	393
1345	393
1122	393
1346	393
807	393
1641	393
1139	393
2707	393
1047	393
1753	393
541	393
1696	394
993	394
1090	394
995	394
1124	394
1189	394
1305	394
1318	394
1002	394
1355	394
1675	394
1040	394
1041	394
912	394
1427	394
1681	394
1177	394
1466	394
1896	395
405	395
1894	395
103	395
2562	396
486	396
712	396
2381	396
1839	396
2515	396
1909	396
2409	397
2146	397
1959	398
2221	398
2479	398
2227	398
2140	398
1951	398
65	399
290	399
2277	399
487	399
584	399
2569	399
232	399
1535	399
31	399
2545	399
285	399
286	399
1149	399
1598	399
1279	399
1408	400
1156	400
1514	400
784	400
1329	400
786	400
948	400
1813	400
2365	400
863	400
2615	401
1645	401
2485	401
823	401
2617	401
987	401
1602	402
1430	402
858	403
1484	403
2061	403
97	404
2062	404
160	405
2693	405
1414	405
2053	405
1480	405
1353	405
137	405
2441	405
1103	405
2544	405
1777	405
2063	405
2067	405
2675	405
2039	405
986	405
1371	405
2173	405
2288	406
2316	406
1192	407
662	407
2345	408
2708	408
1902	409
1908	409
2589	409
2302	409
88	410
48	410
2022	410
1376	411
2020	411
1290	411
717	411
1453	411
561	411
2418	411
247	411
1018	411
158	411
215	412
470	412
79	412
609	413
395	413
134	413
161	414
1858	414
2021	414
2541	414
2682	414
126	414
928	415
1020	415
927	415
135	416
506	416
1119	416
384	417
1563	417
632	417
1680	418
339	418
628	418
1792	419
1600	419
930	419
1698	419
1665	419
805	419
678	419
741	419
72	419
1704	419
1668	419
1684	419
1560	419
2412	420
2667	420
452	420
282	421
461	421
64	422
154	422
740	422
1568	423
707	423
1125	423
454	423
1450	423
2060	423
2157	423
2093	423
1359	423
2099	423
2100	423
2456	423
1662	423
1567	423
352	424
771	424
112	424
731	424
351	424
665	425
979	425
2574	426
1943	426
1284	427
1285	427
392	427
521	427
1548	427
527	427
143	427
2454	427
666	427
675	427
1319	427
428	427
1076	427
824	427
697	427
1341	427
580	427
462	427
2256	427
216	427
1759	427
738	427
611	427
228	427
354	427
231	427
2025	427
2413	427
494	427
495	427
1779	427
2368	428
1834	428
1224	429
1423	429
1658	429
1463	429
1274	429
827	429
1308	429
473	430
651	430
243	430
1007	430
32	431
545	431
1	431
259	431
737	431
709	431
385	431
1032	431
8	431
9	431
394	431
15	431
752	431
436	431
438	431
444	431
1117	431
2018	432
1546	432
1583	432
1910	432
2678	432
400	433
1251	433
1252	433
780	434
543	434
235	435
16	435
81	435
702	435
255	435
1051	436
1172	436
1390	436
165	437
518	437
2510	437
1171	437
2619	437
2352	438
1773	438
312	439
1940	439
2308	439
407	439
2426	440
2475	440
63	440
2658	441
2628	441
1733	441
551	441
1162	441
2226	441
854	441
2424	441
2	442
1672	442
2442	442
2058	442
1276	442
1429	442
791	442
2590	442
415	442
2080	442
1313	442
1443	442
2340	442
676	442
1446	442
2214	442
419	442
2216	442
1323	442
2610	442
2230	442
2618	442
317	442
1088	442
586	442
336	442
1623	442
345	442
2651	442
1511	442
1513	442
2540	442
1261	442
877	442
2032	442
2033	442
2291	442
1268	442
2292	442
1270	442
2425	442
2172	442
696	443
1968	443
2347	443
398	443
171	444
5	444
94	445
726	445
674	446
195	446
382	447
265	447
652	447
1166	447
2578	447
402	447
661	447
2198	447
1948	447
1693	447
2466	447
1699	447
2594	447
548	447
1570	447
2343	447
2344	447
684	447
173	447
431	447
1328	447
687	447
178	447
1588	447
53	447
437	447
2488	447
1722	447
443	447
1610	447
2509	447
209	447
1618	447
723	447
1236	447
1108	447
471	447
2138	447
90	447
479	447
224	447
229	447
1638	447
619	447
237	447
2542	447
498	447
755	447
1271	447
120	447
633	447
635	447
636	447
1021	447
2558	447
639	447
1009	448
1012	448
1487	448
1062	449
1579	449
878	449
1011	449
1652	449
872	450
1592	450
34	450
1702	450
2170	451
2421	451
1755	452
1870	452
226	453
45	453
761	453
117	453
89	453
2043	453
2429	453
763	453
902	454
2503	454
2606	454
1553	454
1554	454
1555	454
952	454
1402	454
1281	455
956	455
1904	456
2626	456
2613	456
725	456
1096	457
1361	457
793	457
1434	457
799	457
1089	458
900	458
1566	458
1745	459
2042	459
2050	460
2595	460
2307	460
2411	460
1812	460
2133	461
1838	461
383	461
2402	462
1989	462
754	463
445	463
406	463
2635	464
1877	464
488	465
292	465
1587	466
1389	466
1825	467
1863	467
1864	467
1257	467
361	467
1965	467
2676	467
475	467
2007	467
152	467
1529	467
699	467
1596	467
1200	468
1703	468
2311	469
2024	469
1424	469
1174	469
2584	469
2136	469
2013	469
2334	469
319	469
2244	470
2245	470
2064	471
2495	471
1489	472
1491	472
981	472
207	472
1440	473
804	473
358	473
244	473
54	473
1564	473
867	474
891	474
2137	475
2149	475
931	476
806	476
1396	477
1542	477
2091	478
2531	478
2666	479
2396	479
2525	480
261	480
1895	480
1544	480
620	480
1325	480
910	480
914	480
212	480
2167	480
1528	480
828	480
2077	480
367	481
365	481
591	481
1129	482
1289	482
788	482
500	482
1462	482
1594	482
892	482
1438	482
1503	482
802	483
1378	483
1476	483
1543	483
1643	483
535	483
314	483
257	484
2370	484
929	484
1155	484
1736	484
1003	484
888	484
1303	484
984	484
1532	484
2688	485
2175	485
416	486
2335	486
1832	486
1833	486
1837	486
210	486
2354	486
1589	486
2104	486
1918	486
1791	486
1889	487
2395	487
2549	487
2392	487
2428	487
508	487
297	488
2320	488
721	488
2480	488
2129	488
693	488
439	488
1266	489
1726	489
922	489
816	490
881	490
2398	491
2204	491
2406	491
1721	492
850	492
1024	493
1473	493
879	493
832	494
2241	494
2467	494
1831	494
886	494
2552	495
2474	495
552	495
435	495
733	496
268	496
21	496
335	496
57	497
1028	497
1272	498
998	498
2346	499
2512	499
2419	499
2006	499
2142	499
2659	500
1861	500
683	500
907	500
2648	500
2431	500
1784	501
49	501
2683	501
2349	501
